URL	Status Code	Status	Final URL	Response Time (ms)	Error	Checked At	Action
https://www.koenig-solutions.com/acsa-aruba-certified-switching-associate-fundamentals-training	200	OK	https://www.koenig-solutions.com/	1345		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/acsp-aruba-certified-switching-Professional-training	200	OK	https://www.koenig-solutions.com/	1265		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/actian-dataConnectv11-Core-training	200	OK		608		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/active-directory-basics	200	OK		465		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/active-directory-certification-cost	200	OK		370		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/active-directory-fundamentals-training	200	OK		346		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/active-directory-management-powershell-course	200	OK		434		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/active-directory-services-window-server-training	200	OK		370		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/active-directory-services-windows-server-2012r2.aspx	200	OK	https://www.koenig-solutions.com/active-directory-services-window-server-training	603		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/active-directory-training-certification-courses	200	OK		283		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/active-directory-troubleshooting-training	200	OK		342		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/activemq-artemis-course	200	OK		511		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/acucm-v10-0-training-cisco-unified-communication-manager.aspx	200	OK	https://www.koenig-solutions.com/	1139		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/acucw1-administering-cisco-unified-communications	200	OK	https://www.koenig-solutions.com/	1209		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/acucw2-advanced-administration-multisite-deployments	200	OK	https://www.koenig-solutions.com/	937		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/adabas	200	OK		513		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/adhesive-bonding-course	200	OK		426		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/adm103-system-administration-ii-sap-s4hana-business-suite-language-course	200	OK		415		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/admin-day-microsoft-power-platform	200	OK		349		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/admin-imperva-security-infra-13-training	200	OK		592		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/admin-microsoft-endpoint-config-manager-training	200	OK		310		2026-03-27T05:29:30.602Z	
https://www.koenig-solutions.com/admin-online-course	200	OK		481		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/admin-sql-database-infrastructure-training	200	OK		393		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administer-and-maintain-service-cloud-adx261-course	200	OK		395		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administer-extend-automate-salesforce-training	200	OK		413		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-active-directory-services-course	200	OK		421		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-ccea-training	200	OK		307		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-cisco-dna-spaces-dnaspc-training	200	OK		469		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-cisco-umbrella-operations-training	200	OK	https://www.koenig-solutions.com/	957		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-cisco-umbrella-perations-v1-training-certification-course	200	OK	https://www.koenig-solutions.com/	1080		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-cisco-unified-communications-manager-training	200	OK	https://www.koenig-solutions.com/	971		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-cisco-unity-connection-training	200	OK	https://www.koenig-solutions.com/	771		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-jira-service-management-course	200	OK		350		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-microsoft-exchange-server-2016-course	200	OK		392		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-microsoft-sql-server	200	OK		358		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-office-365-training	200	OK		379		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-splunk-enterprise-security-course	200	OK		474		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-sql-database-infrastructure-training	200	OK		369		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-sql-database-training	200	OK		449		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-tibco-jaspersoft-js301	200	OK		436		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-web-server-iis-role-of-windows-server	200	OK		367		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-webex-contact-center-language-course	200	OK		494		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administering-windows-server-training	200	OK	https://www.koenig-solutions.com/	868		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administrating-active-directory-certificate-services	200	OK		383		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administration-certification-training-courses	200	OK		201		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administration-essentials-for-new-admins-adm201-course	200	OK		330		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administration-essentials-new-admins-adm-201-training-certification-course.aspx	200	OK	https://www.koenig-solutions.com//	1178		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administration-essentials-new-admins-lightning-experience-adx201-training	200	OK		405		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administration-management-language	200	OK		327		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administrative-excellence-secretaries-administrators-course	200	OK		443		2026-03-27T05:29:37.926Z	
https://www.koenig-solutions.com/administrative-operations-coordination-course	200	OK		372		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/administrative-professional-certificate-course	200	OK		315		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/administrators-ed-2-course-oracle-nosql-database	200	OK		385		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-acrobat-dc-training-certification-course	200	OK		336		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-acrobat-training-courses	200	OK		299		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-after-effects-cc-fundamentals-training	200	OK		402		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-after-effects-training-courses	200	OK		327		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-animate-cc-training-certification-courses	200	OK		363		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-audition-cc-training-certification-course	200	OK		335		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-captivate-certification	200	OK	https://www.koenig-solutions.com/	1342		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-captivate-classic-course	200	OK		330		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-captivate-course	200	OK		284		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-captivate-course-training-certification	200	OK		210		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-captivate-online-course	200	OK	https://www.koenig-solutions.com/	818		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-experience-manager	200	OK		312		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-express-training	200	OK		291		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-firefly-training	200	OK		397		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-frameMaker-2017-training-course	200	OK		383		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-framemaker-2017-training-course	200	OK		437		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-illustrator-cc-training-certification-course	200	OK		395		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-illustrator-cc-training-certification-course.aspx	200	OK	https://www.koenig-solutions.com/adobe-illustrator-cc-training-certification-course	546		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-illustrator-training	200	OK		292		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-illustrator-training-courses	200	OK		347		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-indesign-cc-training-certification-course	200	OK		395		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-indesign-training-courses	200	OK		338		2026-03-27T05:29:44.459Z	
https://www.koenig-solutions.com/adobe-muse-cc-training-certification-course	200	OK		700		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/adobe-photoshop-cc-fundamentals-training	200	OK		739		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/adobe-photoshop-cc-generative-ai-course	200	OK		435		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/adobe-premiere-pro-cc-training-certification-course	200	OK		412		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/adobe-target-fundamentals-training	200	OK		555		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/adobe-training-certification-courses	200	OK		276		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/adobe-training-certification-courses.aspx	200	OK	https://www.koenig-solutions.com/adobe-training-certification-courses	391		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/adobe-training-courses	200	OK		362		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/adobe-xd-cc-training-course	200	OK		438		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/adobe-xd-training-courses	200	OK		361		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/adv-automated-admin-windows-powershell-training	200	OK		371		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advance-data-analysis-training	200	OK		375		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advance-language-course-microsoft-power-pages	200	OK		409		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advance-macos-administration-course	200	OK	https://www.koenig-solutions.com/	979		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advance-negotiation-skills-training-course	200	OK		366		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advance-penetration-testing-lpt-master-training-certification-course.aspx	200	OK	https://www.koenig-solutions.com/	1340		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advance-python-for-data-analysis-training	200	OK	https://www.koenig-solutions.com/	2182		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advance-steel-training	200	OK		458		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advance-system-design-course	200	OK		536		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advanced-SAPUI5-development-UX402-language-course	200	OK		398		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advanced-aci-essentials-training	200	OK	https://www.koenig-solutions.com/	1000		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advanced-administration-ms-sql-server-2019-course	200	OK		448		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advanced-adobe-captivate-training	200	OK		655		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advanced-adobe-coldfusion-development-training	200	OK		382		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advanced-after-effects-course	200	OK		549		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advanced-ai-certification	200	OK		471		2026-03-27T05:32:15.434Z	
https://www.koenig-solutions.com/advanced-ai-course	200	OK		358		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-aks-training-course	200	OK	https://www.koenig-solutions.com/	1380		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-angular-course	200	OK		424		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-automated-administration-windows-powershell-4-0-training.aspx	200	OK	https://www.koenig-solutions.com/automated-administration-windows-powershell-training	959		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-automation-ansible-best-practices	200	OK		528		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-azure-devops-training	200	OK	https://www.koenig-solutions.com/	1007		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-bash-shell-scripting-training	200	OK		396		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-business-development-course	200	OK		415		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-business-resilience-course	200	OK		411		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-business-writing-course	200	OK		371		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-cisco-sd-wan-routing-templates-policy-configure-tshoot-course	200	OK		528		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-cluster-security	200	OK		397		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-communication-language-course	200	OK		392		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-contract-financial-management-l5m4-course	200	OK		434		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-contract-management-course	200	OK		453		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-css-and-sass-training	200	OK		490		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-data-analysis-techniques-course	200	OK		372		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-data-management-oil-gas-cdmp-course	200	OK		381		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-data-vault-modeling	200	OK		491		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-database-security-testing-training	200	OK		576		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-dax-power-bi-course	200	OK		401		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-developing-on-aws-training	200	OK	https://www.koenig-solutions.com/	1982		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-devops-certification-training	200	OK		319		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-devops-puppet-terraform-kubernetes-course	200	OK		376		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-docker-concepts-container-orchestration	200	OK		383		2026-03-27T05:32:23.397Z	
https://www.koenig-solutions.com/advanced-document-management	200	OK		361		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-document-record-management-compliance-course	200	OK		439		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-emotional-intelligence-course	200	OK		449		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-emv-technology-operational-efficiency-card-issuance-course	200	OK	https://www.koenig-solutions.com/	1242		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-excel-business-intelligence-ai-tools-training	200	OK		530		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-excel-certification	200	OK		437		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-excel-classes	200	OK		378		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-excel-in-2-days-course	200	OK		500		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-excel-in-4-hours-using-ai-course	200	OK		417		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-excel-pivot-table-training-course	200	OK		533		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-excel-training-courses	200	OK		526		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-financial-accounting	200	OK		349		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-financial-statements-analysis-course	200	OK		587		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-fluid-dynamics	200	OK		325		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-go-programming-course	200	OK		476		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-google-analytics-training	200	OK		581		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-hadoop-administration-training-course.aspx	200	OK	https://www.koenig-solutions.com/	2027		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-health-safety-management-course	200	OK		406		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-incident-response-threat-hunting-digital-forensics-for508	200	OK		437		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-java-with-spring-boot-training	200	OK	https://www.koenig-solutions.com/	821		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-kubernetes-certification	200	OK		394		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-level-test-automation-engineer-training-course	200	OK		423		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-linux-programming-administration-course	200	OK		417		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-machine-learning-azure-databricks-azure-machine-learning-course	200	OK	https://www.koenig-solutions.com/	1197		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-mathematics-machine-learning-course	200	OK		396		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-matlab-programming-language-course	200	OK		633		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-mediation-skills-training	200	OK		427		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-microprocessor-architectures-optimization-language-course	200	OK	https://www.koenig-solutions.com/	969		2026-03-27T05:32:32.003Z	
https://www.koenig-solutions.com/advanced-microservices-course	200	OK		452		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-microsoft-access-certification	200	OK	https://www.koenig-solutions.com/	888		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-microsoft-excel-2019-training	200	OK	https://www.koenig-solutions.com/	1067		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-microsoft-excel-language-course	200	OK		469		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-microsoft-excel-power-query-training	200	OK		396		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-microsoft-outlook-language-course	200	OK		393		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-microsoft-powerpoint-2019-training	200	OK		367		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-microsoft-powerpoint-language-course	200	OK		422		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-microsoft-word-2019-training	200	OK	https://www.koenig-solutions.com/	1242		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-microsoft-word-language-course	200	OK		457		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-mpls-vpn-networks-course	200	OK		524		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-ms-powerpoint-custom-course	200	OK		376		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-negotiation-supply-chain-course	200	OK		308		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-network-defense-training	200	OK	https://www.koenig-solutions.com/	1035		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-network-security-analysis-training	200	OK		379		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-network-training-language-course	200	OK	https://www.koenig-solutions.com/	1033		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-networking-on-aws-specialty-training-course-certification	200	OK	https://www.koenig-solutions.com/certified-advanced-networking-specialty	830		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-oracle-application-express-apex201-course	200	OK	https://www.koenig-solutions.com/	1076		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-packet-analysis-wireshark-analyzer-training	200	OK		421		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-penetration-testing-lpt-training	200	OK	https://www.koenig-solutions.com/	885		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-penetration-testing-training.aspx	200	OK	https://www.koenig-solutions.com/	990		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-postgresql-course	200	OK		328		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-power-bi-course	200	OK		473		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-power-bi-training	200	OK		407		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-project-management-training	200	OK	https://www.koenig-solutions.com/	1035		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-public-speaking-presentation-course	200	OK		470		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-python-certification-training	200	OK		295		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-python-course	200	OK		418		2026-03-27T05:32:40.224Z	
https://www.koenig-solutions.com/advanced-python-machine-learning-course	200	OK		610		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-react	200	OK		378		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-react-course	200	OK		549		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-routing-switching-dns-course	200	OK		345		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-sales-training-course	200	OK		552		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-scala-programming-training	200	OK		660		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-siemens-plc-programming-course	200	OK	https://www.koenig-solutions.com/	1524		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-solutions-ms-exchange-server-training	200	OK		695		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-solutions-ms-sharepoint-server-training	200	OK		375		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-splunk-administration-training-courses.aspx	200	OK	https://www.koenig-solutions.com/splunk-enterprise-system-administration-training-and-certification	746		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-sql-database-querying-course	200	OK		456		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-sql-server-training	200	OK		474		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-stakeholder-management-course	200	OK		439		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-switching-course	200	OK		587		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-techniques-machine-learning-generative-ai	200	OK		530		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-test-automation-training	200	OK		442		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-to-microsoft-excel-2016-training	200	OK		712		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-to-microsoft-powerpoint-2016-training	200	OK		544		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-topics-design-development-language-course	200	OK		601		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-typescript-training	200	OK		371		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-typescript-with-typescript-training	200	OK		443		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-visualization-power-bi-training	200	OK		867		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-well-architected-best-practices-course	200	OK		641		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-wireless-networking-course	200	OK		428		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advanced-wireless-security-course	200	OK		447		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/advancing-power-bi-automate-ai-builder-course	200	OK		488		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/adx-271-create-manage-experience-cloud-sites-training	200	OK		442		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/aem-author-create-web-experience-training	200	OK		480		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/agentic-ai-certification	200	OK		422		2026-03-27T05:32:47.883Z	
https://www.koenig-solutions.com/agentic-ai-course	200	OK		469		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agentic-ai-course-online	200	OK		444		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agentic-ai-online-course	200	OK		433		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agentic-ai-training	200	OK		459		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agentic-automation-training-courses	200	OK		395		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-business-analysis-course	200	OK	https://www.koenig-solutions.com/	1165		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-business-strategy-organizational-development-course	200	OK		429		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-certification-training	200	OK		404		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-development-certification	200	OK		288		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-foundation-certification-course-training	200	OK	https://www.koenig-solutions.com/	1162		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-master-certified-training-course	200	OK		336		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-pm-foundation-training	200	OK	https://www.koenig-solutions.com/	984		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-project-delivery-ACT200-language-course	200	OK		446		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-project-management	200	OK	https://www.koenig-solutions.com/	1071		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-project-management-certification-course-training	200	OK	https://www.koenig-solutions.com/	1001		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-project-management-training	200	OK		379		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-scrum-certification-training-courses	200	OK		466		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-software-development-with-azure-devops-training	200	OK		592		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-software-training	200	OK		390		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-testing-method	200	OK		391		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-testing-training-courses	200	OK		327		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agile-training-certification-courses	200	OK		1325		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agileba-certification	200	OK	https://www.koenig-solutions.com/	869		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agileba-training	200	OK	https://www.koenig-solutions.com/	1016		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/agilepm-foundation-practitioner-training	200	OK	https://www.koenig-solutions.com/	1127		2026-03-27T05:32:56.653Z	
https://www.koenig-solutions.com/ai-100-exam-prep-training-course	200	OK		588		2026-03-27T05:33:04.013Z	
https://www.koenig-solutions.com/ai-100-training	200	OK	https://www.koenig-solutions.com/	875		2026-03-27T05:33:04.013Z	
https://www.koenig-solutions.com/ai-102-azure	200	OK		480		2026-03-27T05:33:04.013Z	
https://www.koenig-solutions.com/ai-102-certification	200	OK		556		2026-03-27T05:33:04.013Z	
https://www.koenig-solutions.com/ai-102-exam-prep-training-course	200	OK		881		2026-03-27T05:33:04.013Z	
https://www.koenig-solutions.com/ai-3016-develop-custom-copilots-azure-openai-studio-course	200	OK		491		2026-03-27T05:33:04.013Z	
https://www.koenig-solutions.com/ai-3018-copilot-foundations-course	200	OK		391		2026-03-27T05:33:04.013Z	
